,model,scenario,electricity_price,region
454,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,17.79363127346528,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
455,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,17.461560740331173,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
456,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,17.337398645602118,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
457,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,18.98736596235509,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
458,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,17.731014332182113,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
459,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,17.3268177275339,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
460,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,16.56012036016312,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
461,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,19.214738237307692,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
462,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,18.75046448423077,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
463,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,17.996284615384617,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
464,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,19.0783,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
465,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,17.517407692307692,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
466,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,18.24787692307692,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
467,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,17.138923076923078,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
468,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,17.478692307692306,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
469,REMIND-MAgPIE 1.7-3.0,CO_Bridge,17.135523076923082,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
470,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,19.19606923076923,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
471,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,17.91656153846154,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
472,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,18.685453846153845,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
473,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,17.881315384615384,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
474,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,18.903676923076922,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
475,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,17.478692307692306,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
476,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,17.138923076923078,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
477,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,17.33943846153846,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
478,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,17.009423076923078,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
479,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,19.28663846153846,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
480,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,18.461753846153847,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
481,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,18.800607692307693,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
482,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,18.231453846153844,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
483,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,20.04749230769231,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
484,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,22.246430769230773,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
485,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,20.999053846153842,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
486,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,24.663753846153853,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
487,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,18.66959230769231,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
488,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,18.563769230769232,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
489,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,18.26943076923077,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
490,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,19.99653076923077,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
491,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,19.871492307692304,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
492,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,17.897469230769232,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
493,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,16.797161538461538,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
494,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,16.754023076923076,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
495,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,17.854161538461536,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
496,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,19.259146153846153,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
497,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,18.92248461538462,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
498,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,25.694053846153846,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
499,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,18.45196153846154,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
500,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,21.69870769230769,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
501,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,18.132815384615387,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
502,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,19.61157692307692,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
503,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,18.391838461538462,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
504,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,17.778292307692304,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
505,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,17.200361538461536,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
506,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,18.528646153846154,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
507,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,18.9212,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
508,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,16.870176923076922,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
509,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,18.1477,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
510,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,19.04751538461538,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
511,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,14.996846153846153,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
512,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,16.334400000000002,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
513,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,18.09731538461538,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
514,WITCH 5.0,EN_INDCi2030_500f,13.260320971259562,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
515,WITCH 5.0,EN_NPi2020_400f,14.182122642848466,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
516,WITCH 5.0,EN_NPi2020_450,17.958781772623407,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
517,WITCH 5.0,EN_NPi2020_450f,13.8936187462397,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
518,WITCH 5.0,EN_NPi2020_500,16.20345364021838,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
519,WITCH 5.0,EN_NPi2020_500f,13.68111287107712,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
520,IMAGE 3.2,SSP1_SPA1_19I_D,34.29255961461889,"Eastern and Western Europe (i.e., the EU28)"
521,IMAGE 3.2,SSP1_SPA1_19I_D_LB,36.124663512838055,"Eastern and Western Europe (i.e., the EU28)"
522,IMAGE 3.2,SSP1_SPA1_19I_LI,33.61556394018528,"Eastern and Western Europe (i.e., the EU28)"
523,IMAGE 3.2,SSP1_SPA1_19I_LIRE,32.89554665853014,"Eastern and Western Europe (i.e., the EU28)"
524,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,35.43215014375089,"Eastern and Western Europe (i.e., the EU28)"
525,IMAGE 3.2,SSP1_SPA1_19I_RE,34.15363300441942,"Eastern and Western Europe (i.e., the EU28)"
526,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,36.90450055952953,"Eastern and Western Europe (i.e., the EU28)"
527,IMAGE 3.2,SSP2_SPA1_19I_D_LB,36.28171238528047,"Eastern and Western Europe (i.e., the EU28)"
528,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,35.157791658796185,"Eastern and Western Europe (i.e., the EU28)"
529,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,35.62262224462858,"Eastern and Western Europe (i.e., the EU28)"
530,IMAGE 3.2,SSP2_SPA2_19I_D,35.229598118764876,"Eastern and Western Europe (i.e., the EU28)"
531,IMAGE 3.2,SSP2_SPA2_19I_LI,32.75529874946572,"Eastern and Western Europe (i.e., the EU28)"
532,IMAGE 3.2,SSP2_SPA2_19I_LIRE,36.41474572237534,"Eastern and Western Europe (i.e., the EU28)"
533,IMAGE 3.2,SSP2_SPA2_19I_RE,38.084158761602154,"Eastern and Western Europe (i.e., the EU28)"
534,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,21.950371288518575,"Eastern and Western Europe (i.e., the EU28)"
535,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,22.698489002406514,"Eastern and Western Europe (i.e., the EU28)"
536,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,21.64399056100191,"Eastern and Western Europe (i.e., the EU28)"
537,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,20.350109760074385,"Eastern and Western Europe (i.e., the EU28)"
538,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,20.774446395731847,"Eastern and Western Europe (i.e., the EU28)"
539,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,22.082186043295604,"Eastern and Western Europe (i.e., the EU28)"
540,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,22.030493315281287,"Eastern and Western Europe (i.e., the EU28)"
541,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,21.097621629087218,"Eastern and Western Europe (i.e., the EU28)"
542,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,19.952970211568037,"Eastern and Western Europe (i.e., the EU28)"
543,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,23.62815199863722,"Eastern and Western Europe (i.e., the EU28)"
544,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,19.36942970838441,"Eastern and Western Europe (i.e., the EU28)"
545,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,23.207661694257375,"Eastern and Western Europe (i.e., the EU28)"
546,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,18.963360898144472,"Eastern and Western Europe (i.e., the EU28)"
547,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,21.472321749963417,"Eastern and Western Europe (i.e., the EU28)"
548,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,20.318216305480195,"Eastern and Western Europe (i.e., the EU28)"
549,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,25.98796335818255,"Eastern and Western Europe (i.e., the EU28)"
550,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,19.200836624506312,"Eastern and Western Europe (i.e., the EU28)"
551,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,19.86556732918321,"Eastern and Western Europe (i.e., the EU28)"
552,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,20.062709669988156,"Eastern and Western Europe (i.e., the EU28)"
553,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,20.73427867427437,"Eastern and Western Europe (i.e., the EU28)"
554,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,18.40077411406002,"Eastern and Western Europe (i.e., the EU28)"
555,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,17.780469633283282,"Eastern and Western Europe (i.e., the EU28)"
556,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,23.159921301369074,"Eastern and Western Europe (i.e., the EU28)"
557,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,17.931400471951925,"Eastern and Western Europe (i.e., the EU28)"
558,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,17.55462981103972,"Eastern and Western Europe (i.e., the EU28)"
559,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,17.272816381163008,"Eastern and Western Europe (i.e., the EU28)"
560,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,17.675569914881553,"Eastern and Western Europe (i.e., the EU28)"
561,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,19.6829335985572,"Eastern and Western Europe (i.e., the EU28)"
562,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,18.471029792667753,"Eastern and Western Europe (i.e., the EU28)"
563,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,17.67656342160278,"Eastern and Western Europe (i.e., the EU28)"
564,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,17.241647822002694,"Eastern and Western Europe (i.e., the EU28)"
565,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,20.921291514014406,"Eastern and Western Europe (i.e., the EU28)"
566,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,21.719596380539937,"Eastern and Western Europe (i.e., the EU28)"
567,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,19.160707692307692,"Eastern and Western Europe (i.e., the EU28)"
568,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,19.773000000000003,"Eastern and Western Europe (i.e., the EU28)"
569,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,18.30610769230769,"Eastern and Western Europe (i.e., the EU28)"
570,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,18.642161538461544,"Eastern and Western Europe (i.e., the EU28)"
571,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,18.18016153846154,"Eastern and Western Europe (i.e., the EU28)"
572,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,19.22426153846154,"Eastern and Western Europe (i.e., the EU28)"
573,REMIND-MAgPIE 1.7-3.0,CO_Bridge,4.908761538461539,"Eastern and Western Europe (i.e., the EU28)"
574,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,19.769138461538464,"Eastern and Western Europe (i.e., the EU28)"
575,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,18.610569230769233,"Eastern and Western Europe (i.e., the EU28)"
576,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,19.604053846153846,"Eastern and Western Europe (i.e., the EU28)"
577,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,19.456492307692308,"Eastern and Western Europe (i.e., the EU28)"
578,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,20.90156153846154,"Eastern and Western Europe (i.e., the EU28)"
579,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,19.22426153846154,"Eastern and Western Europe (i.e., the EU28)"
580,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,18.18016153846154,"Eastern and Western Europe (i.e., the EU28)"
581,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,18.9866,"Eastern and Western Europe (i.e., the EU28)"
582,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,18.974753846153845,"Eastern and Western Europe (i.e., the EU28)"
583,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,20.18297692307692,"Eastern and Western Europe (i.e., the EU28)"
584,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,18.938584615384617,"Eastern and Western Europe (i.e., the EU28)"
585,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,19.98479230769231,"Eastern and Western Europe (i.e., the EU28)"
586,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,19.88796923076923,"Eastern and Western Europe (i.e., the EU28)"
587,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,19.223223076923077,"Eastern and Western Europe (i.e., the EU28)"
588,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,22.42456153846154,"Eastern and Western Europe (i.e., the EU28)"
589,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,22.156076923076927,"Eastern and Western Europe (i.e., the EU28)"
590,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,24.62433846153846,"Eastern and Western Europe (i.e., the EU28)"
591,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,15.104815384615383,"Eastern and Western Europe (i.e., the EU28)"
592,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,18.49463076923077,"Eastern and Western Europe (i.e., the EU28)"
593,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,18.490884615384616,"Eastern and Western Europe (i.e., the EU28)"
594,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,20.763592307692306,"Eastern and Western Europe (i.e., the EU28)"
595,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,21.97613076923077,"Eastern and Western Europe (i.e., the EU28)"
596,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,18.440738461538466,"Eastern and Western Europe (i.e., the EU28)"
597,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,16.183,"Eastern and Western Europe (i.e., the EU28)"
598,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,20.024353846153847,"Eastern and Western Europe (i.e., the EU28)"
599,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,20.754184615384613,"Eastern and Western Europe (i.e., the EU28)"
600,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,19.3693,"Eastern and Western Europe (i.e., the EU28)"
601,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,19.205453846153848,"Eastern and Western Europe (i.e., the EU28)"
602,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,21.306753846153846,"Eastern and Western Europe (i.e., the EU28)"
603,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,19.231284615384617,"Eastern and Western Europe (i.e., the EU28)"
604,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,20.629792307692306,"Eastern and Western Europe (i.e., the EU28)"
605,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,19.015338461538462,"Eastern and Western Europe (i.e., the EU28)"
606,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,19.579830769230767,"Eastern and Western Europe (i.e., the EU28)"
607,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,18.797323076923075,"Eastern and Western Europe (i.e., the EU28)"
608,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,18.73336923076923,"Eastern and Western Europe (i.e., the EU28)"
609,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.5621153846153844,"Eastern and Western Europe (i.e., the EU28)"
610,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.979376923076923,"Eastern and Western Europe (i.e., the EU28)"
611,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,20.257176923076923,"Eastern and Western Europe (i.e., the EU28)"
612,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,17.74356923076923,"Eastern and Western Europe (i.e., the EU28)"
613,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,19.109038461538464,"Eastern and Western Europe (i.e., the EU28)"
614,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,20.476515384615382,"Eastern and Western Europe (i.e., the EU28)"
615,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,16.96483076923077,"Eastern and Western Europe (i.e., the EU28)"
616,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,18.909792307692303,"Eastern and Western Europe (i.e., the EU28)"
617,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,20.16776153846154,"Eastern and Western Europe (i.e., the EU28)"
618,WITCH 5.0,EN_INDCi2030_500f,9.543748510775172,"Eastern and Western Europe (i.e., the EU28)"
619,WITCH 5.0,EN_NPi2020_400f,9.76879360071951,"Eastern and Western Europe (i.e., the EU28)"
620,WITCH 5.0,EN_NPi2020_450,9.91175080148412,"Eastern and Western Europe (i.e., the EU28)"
621,WITCH 5.0,EN_NPi2020_450f,9.77782531537747,"Eastern and Western Europe (i.e., the EU28)"
622,WITCH 5.0,EN_NPi2020_500,9.895524115856388,"Eastern and Western Europe (i.e., the EU28)"
623,WITCH 5.0,EN_NPi2020_500f,9.792196487605088,"Eastern and Western Europe (i.e., the EU28)"
624,IMAGE 3.2,SSP1_SPA1_19I_D,34.40636717478687,Other countries of Asia
625,IMAGE 3.2,SSP1_SPA1_19I_D_LB,36.82633862770026,Other countries of Asia
626,IMAGE 3.2,SSP1_SPA1_19I_LI,33.18414929896991,Other countries of Asia
627,IMAGE 3.2,SSP1_SPA1_19I_LIRE,34.63863318833489,Other countries of Asia
628,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,38.65410790949428,Other countries of Asia
629,IMAGE 3.2,SSP1_SPA1_19I_RE,35.98124425514703,Other countries of Asia
630,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,38.564202536572,Other countries of Asia
631,IMAGE 3.2,SSP2_SPA1_19I_D_LB,36.89389683445787,Other countries of Asia
632,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,39.181927774507585,Other countries of Asia
633,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,39.56773774614116,Other countries of Asia
634,IMAGE 3.2,SSP2_SPA2_19I_D,39.6362293584052,Other countries of Asia
635,IMAGE 3.2,SSP2_SPA2_19I_LI,36.220975323459385,Other countries of Asia
636,IMAGE 3.2,SSP2_SPA2_19I_LIRE,38.03836055253323,Other countries of Asia
637,IMAGE 3.2,SSP2_SPA2_19I_RE,39.49491737780744,Other countries of Asia
638,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,19.84817755365124,Other countries of Asia
639,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,19.916912160629387,Other countries of Asia
640,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,21.73567142168485,Other countries of Asia
641,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,19.037629986963893,Other countries of Asia
642,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,19.045419284805927,Other countries of Asia
643,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,21.569268800004746,Other countries of Asia
644,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,20.671872843673956,Other countries of Asia
645,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,20.004019497940686,Other countries of Asia
646,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,19.591851426062842,Other countries of Asia
647,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,26.855923192864005,Other countries of Asia
648,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,19.481324279280734,Other countries of Asia
649,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,24.084011265450098,Other countries of Asia
650,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,19.2990307459616,Other countries of Asia
651,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,20.808226511773302,Other countries of Asia
652,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,19.134891815194663,Other countries of Asia
