,model,scenario,ssp_gini_coefficient,ssp,region
450,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
451,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.413495081516833,1,Countries of centrally-planned Asia; primarily China
452,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.413495081516833,1,Countries of centrally-planned Asia; primarily China
453,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
454,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
455,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
456,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
457,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
458,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
459,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
460,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
461,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
462,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
463,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
464,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
465,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
466,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
467,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
468,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
469,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
470,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
471,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
472,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
473,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
474,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
475,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
476,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
477,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.413495081516833,1,Countries of centrally-planned Asia; primarily China
478,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
479,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
480,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
481,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
482,WITCH 5.0,EN_INDCi2030_500f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
483,WITCH 5.0,EN_NPi2020_400f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
484,WITCH 5.0,EN_NPi2020_450,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
485,WITCH 5.0,EN_NPi2020_450f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
486,WITCH 5.0,EN_NPi2020_500,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
487,WITCH 5.0,EN_NPi2020_500f,0.45655892082536,2,Countries of centrally-planned Asia; primarily China
488,AIM/CGE 2.2,EN_NPi2020_300f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
489,AIM/CGE 2.2,EN_NPi2020_400f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
490,AIM/CGE 2.2,EN_NPi2020_500f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
491,AIM/CGE 2.2,EN_NPi2020_600,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
492,AIM/CGE 2.2,EN_NPi2020_600f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
493,GCAM 5.3,NGFS2_Divergent Net Zero Policies,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
494,GCAM 5.3,NGFS2_Net-Zero 2050,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
495,IMAGE 3.2,SSP1_SPA1_19I_D,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
496,IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
497,IMAGE 3.2,SSP1_SPA1_19I_LI,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
498,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
499,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
500,IMAGE 3.2,SSP1_SPA1_19I_RE,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
501,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
502,IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
503,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
504,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
505,IMAGE 3.2,SSP2_SPA2_19I_D,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
506,IMAGE 3.2,SSP2_SPA2_19I_LI,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
507,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
508,IMAGE 3.2,SSP2_SPA2_19I_RE,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
509,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
510,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
511,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
512,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
513,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
514,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
515,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
516,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
517,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
518,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
519,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
520,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
521,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
522,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
523,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
524,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
525,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
526,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
527,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
528,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
529,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
530,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
531,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
532,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
533,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
534,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
535,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
536,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
537,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
538,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
539,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
540,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
541,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
542,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
543,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
544,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
545,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
546,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
547,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
548,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
549,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
550,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
551,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
552,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
553,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
554,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
555,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
556,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
557,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
558,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
559,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
560,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
561,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
562,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
563,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
564,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
565,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
566,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
567,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
568,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
569,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
570,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
571,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
572,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
573,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
574,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
575,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
576,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
577,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
578,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
579,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
580,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
581,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
582,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
583,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
584,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
585,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
586,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
587,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
588,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
589,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
590,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
591,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
592,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
593,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
594,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
595,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
596,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
597,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
598,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
599,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.3072258821454986,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
600,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
601,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
602,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
603,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
604,WITCH 5.0,EN_INDCi2030_500f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
605,WITCH 5.0,EN_NPi2020_400f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
606,WITCH 5.0,EN_NPi2020_450,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
607,WITCH 5.0,EN_NPi2020_450f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
608,WITCH 5.0,EN_NPi2020_500,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
609,WITCH 5.0,EN_NPi2020_500f,0.3259177716163114,2,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
610,AIM/CGE 2.2,EN_NPi2020_300f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
611,AIM/CGE 2.2,EN_NPi2020_400f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
612,AIM/CGE 2.2,EN_NPi2020_500f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
613,AIM/CGE 2.2,EN_NPi2020_600,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
614,AIM/CGE 2.2,EN_NPi2020_600f,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
615,GCAM 5.3,NGFS2_Divergent Net Zero Policies,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
616,GCAM 5.3,NGFS2_Net-Zero 2050,0.1704868248131278,2,"Eastern and Western Europe (i.e., the EU28)"
617,IMAGE 3.2,SSP1_SPA1_19I_D,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
618,IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
619,IMAGE 3.2,SSP1_SPA1_19I_LI,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
620,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
621,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.1683815507021192,1,"Eastern and Western Europe (i.e., the EU28)"
