,scenario,model,forest_change_2050,forest_change_2100,beccs_threshold_breached,region
390,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
391,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10700852629030755,1,Countries of centrally-planned Asia; primarily China
392,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.12269536537922199,1,Countries of centrally-planned Asia; primarily China
393,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.12163772334638545,1,Countries of centrally-planned Asia; primarily China
394,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
395,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.12082291835265857,1,Countries of centrally-planned Asia; primarily China
396,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
397,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.11985568975313338,1,Countries of centrally-planned Asia; primarily China
398,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
399,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
400,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
401,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
402,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.10670519681020535,0.12073087877846028,1,Countries of centrally-planned Asia; primarily China
403,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,0.10711129839435934,0.12134566844309913,1,Countries of centrally-planned Asia; primarily China
404,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
405,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.11422631523088,1,Countries of centrally-planned Asia; primarily China
406,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.10624120461047798,0.10624120461047798,1,Countries of centrally-planned Asia; primarily China
407,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,4.986832053144319e-05,9.670117807400458e-05,1,Countries of centrally-planned Asia; primarily China
408,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,2.601825419032422e-05,1,Countries of centrally-planned Asia; primarily China
409,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0001642402295763956,0.00025627980377468385,1,Countries of centrally-planned Asia; primarily China
410,EN_INDCi2030_500f,WITCH 5.0,0.079591412195402,0.12826797728749845,0,Countries of centrally-planned Asia; primarily China
411,EN_NPi2020_400f,WITCH 5.0,0.079591412195402,0.12826797728749845,0,Countries of centrally-planned Asia; primarily China
412,EN_NPi2020_450,WITCH 5.0,0.08377567322745372,0.1258301662839742,0,Countries of centrally-planned Asia; primarily China
413,EN_NPi2020_450f,WITCH 5.0,0.079591412195402,0.12826797728749845,0,Countries of centrally-planned Asia; primarily China
414,EN_NPi2020_500,WITCH 5.0,0.08377567322745372,0.1258227451904358,1,Countries of centrally-planned Asia; primarily China
415,EN_NPi2020_500f,WITCH 5.0,0.07937771632518181,0.12826797728749845,0,Countries of centrally-planned Asia; primarily China
416,SSP1_SPA1_19I_D,IMAGE 3.2,0.0014302174439859436,0.001521842521016749,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
417,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.0014302174439859436,0.001521842521016749,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
418,SSP1_SPA1_19I_LI,IMAGE 3.2,8.140994175886052e-05,8.520738012502842e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
419,SSP1_SPA1_19I_LIRE,IMAGE 3.2,8.140994175886052e-05,8.520738012502842e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
420,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,8.140994175886052e-05,8.520738012502842e-05,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
421,SSP1_SPA1_19I_RE,IMAGE 3.2,0.0014193733385789388,0.0015242004620919884,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
422,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.0014341080656718782,0.0015287898030440607,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
423,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.0014537784820992596,0.0014291846535857873,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
424,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.0,0.0,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
425,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.0014519776652880219,0.0014273106168334899,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
426,SSP2_SPA2_19I_D,IMAGE 3.2,0.0014537784820992596,0.0014291846535857873,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
427,SSP2_SPA2_19I_LI,IMAGE 3.2,0.0,0.0,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
428,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
429,SSP2_SPA2_19I_RE,IMAGE 3.2,0.0015956262148670922,0.001568142293937267,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
430,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.0016646905895623364,0.003573567342858512,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
431,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.001633536830876997,0.003572195075538555,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
432,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.0015087863163478904,0.0035494749131968796,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
433,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.0010710694462405627,0.003507494520352917,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
434,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.0010710694462405627,0.0034809498513298405,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
435,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.0014740253572722677,0.003547943755154874,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
436,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.002197287903265288,0.0036233695076012262,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
437,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.0015691976305869694,0.0035469470749264,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
438,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.0011205757086209418,0.0034193596708041833,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
439,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.002555062332448045,0.0021038560328402317,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
440,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.0011205757086209418,0.0034088559259100037,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
441,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.0023902673888998964,0.0020944384628759187,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
442,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.0010836993433045658,0.0032637131943642553,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
443,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.0015691976305869694,0.002081987316492985,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
444,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.0012450187520481916,0.00206066901606285,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
445,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.002290227744943526,0.002125852425839646,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
446,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.0010409791980121423,0.0020332793901094645,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
447,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.0012450187520481916,0.0020460033903569493,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
448,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.001281400352129633,0.0020675335033742796,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
449,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.0013891822250541239,0.002070149338292488,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
450,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.0009114608396052978,0.0032212891769229438,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
451,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.0008898778122011751,0.0031429847569962033,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
452,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.0011218437024335462,0.0035795317247765204,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
453,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.0007748406863522204,0.001993800554616166,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
454,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.0008935064440731104,0.002311798260134147,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
455,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.0008935064440731104,0.002762692694653547,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
456,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.0009013387353743879,0.002945806977156226,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
457,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.0011205757086209418,0.00205248552737234,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
458,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.0011205757086209418,0.002049326002377814,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
459,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.0008898778122011751,0.003151431573275021,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
460,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.0006182977423632545,0.0030545150786068648,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
461,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.001245018749694033,0.0020575094923385717,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
462,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.0011205757086209418,0.0017162464287462688,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
463,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-8.392415783287435e-06,-8.392415783287435e-06,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
464,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-8.392415783287435e-06,-8.392415783287435e-06,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
465,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
466,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.0,-2.3385608025335708e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
467,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,-6.072714342063301e-05,-6.072714342063301e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
468,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-7.025112088256472e-05,-7.025112088256472e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
469,CO_Bridge,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
470,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-7.025112088256472e-05,-7.025112088256472e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
471,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0,-2.7157480287488475e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
472,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
473,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
474,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
475,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-7.025112088256472e-05,-7.025112088256472e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
476,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,-6.072714342063301e-05,-6.072714342063301e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
477,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
478,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
479,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-5.752105199780498e-05,-5.752105199780498e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
480,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
481,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
482,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,-0.0021166804167126758,-0.0021166804167126758,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
483,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
484,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
485,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
486,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
487,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,-0.0005047023099248732,-0.0005047023099248732,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
488,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,-0.0005060414607394106,-0.0005060414607394106,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
489,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,-0.0009285829295137202,-0.0009285829295137202,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
490,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,-6.372782405637822e-05,-6.372782405637822e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
491,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,-3.127311019825163e-05,-3.127311019825163e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
492,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,-0.0008984914229753574,-0.0008984914229753574,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
493,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,-8.239716188254004e-05,-8.239716188254004e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
494,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,-0.00015463253229008184,-0.00015463253229008184,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
495,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,-0.0005060414607394106,-0.0005060414607394106,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
496,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
497,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
498,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
499,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
500,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
501,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
502,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
503,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,-2.6152827672085155e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
504,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
505,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
506,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,-0.00010012121678078245,-0.00010012121678078245,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
507,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,-9.255895335753134e-05,-0.00010051508466741438,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
508,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
509,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
510,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
511,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,-1.764528132092852e-05,-2.5286318321507406e-05,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
512,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,-0.006896863015584887,-0.006915847447720343,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
513,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,-4.080471305464156e-05,-5.758348502499233e-05,1,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
514,EN_INDCi2030_500f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
515,EN_NPi2020_400f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
516,EN_NPi2020_450,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
517,EN_NPi2020_450f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
518,EN_NPi2020_500,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
519,EN_NPi2020_500f,WITCH 5.0,0.0021415119204258003,0.002509614805888939,0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
520,SSP1_SPA1_19I_D,IMAGE 3.2,0.05618635805606115,0.11228767289111263,1,"Eastern and Western Europe (i.e., the EU28)"
521,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.055828772669321236,0.11903470083928963,1,"Eastern and Western Europe (i.e., the EU28)"
522,SSP1_SPA1_19I_LI,IMAGE 3.2,0.10381869482329714,0.11628028933920981,1,"Eastern and Western Europe (i.e., the EU28)"
523,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.10318124278014179,0.1162683149986849,1,"Eastern and Western Europe (i.e., the EU28)"
524,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.10480533291857824,0.12027524345839108,1,"Eastern and Western Europe (i.e., the EU28)"
525,SSP1_SPA1_19I_RE,IMAGE 3.2,0.05578498171886315,0.10173752823107557,1,"Eastern and Western Europe (i.e., the EU28)"
526,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.05661483730113115,0.11870003491793468,1,"Eastern and Western Europe (i.e., the EU28)"
527,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.022926636708494874,0.04860388693249257,1,"Eastern and Western Europe (i.e., the EU28)"
528,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.08773716434818135,0.08306741528955286,1,"Eastern and Western Europe (i.e., the EU28)"
529,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.0230326433968307,0.04832777961111662,1,"Eastern and Western Europe (i.e., the EU28)"
530,SSP2_SPA2_19I_D,IMAGE 3.2,0.020595897059737855,0.03708405189130992,1,"Eastern and Western Europe (i.e., the EU28)"
531,SSP2_SPA2_19I_LI,IMAGE 3.2,0.08571053103369575,0.0801501398364386,1,"Eastern and Western Europe (i.e., the EU28)"
532,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.08542756806038532,0.07674161212386332,1,"Eastern and Western Europe (i.e., the EU28)"
533,SSP2_SPA2_19I_RE,IMAGE 3.2,0.01760288650216868,0.0393977935035158,1,"Eastern and Western Europe (i.e., the EU28)"
534,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.03126380345736651,0.070807710027326,1,"Eastern and Western Europe (i.e., the EU28)"
535,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.031948111280201696,0.07127283776765553,1,"Eastern and Western Europe (i.e., the EU28)"
536,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.031404256790301566,0.07101143387756137,1,"Eastern and Western Europe (i.e., the EU28)"
537,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.03149559414550979,0.07143055440120577,1,"Eastern and Western Europe (i.e., the EU28)"
538,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.032038688320870645,0.07172122892325411,1,"Eastern and Western Europe (i.e., the EU28)"
539,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.03181074180822818,0.07128352585453201,1,"Eastern and Western Europe (i.e., the EU28)"
540,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.035085810789228844,0.07169751097247612,1,"Eastern and Western Europe (i.e., the EU28)"
541,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.035124417662116436,0.07207103357996003,1,"Eastern and Western Europe (i.e., the EU28)"
542,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.03386088661737924,0.07271102506642929,1,"Eastern and Western Europe (i.e., the EU28)"
543,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.03496420883401857,0.06968916645834294,1,"Eastern and Western Europe (i.e., the EU28)"
544,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.0338462026781674,0.07283075347476875,1,"Eastern and Western Europe (i.e., the EU28)"
