,model,scenario,shannon_index,region
449,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.0402966482468685,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
450,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.0166186611421886,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
451,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.0209752544181678,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
452,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.9635915172527156,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
453,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.0363264542470119,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
454,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.053681172960716,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
455,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.06299899584539,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
456,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.0406681021991737,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
457,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.0283081557091776,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
458,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.0172043494642176,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
459,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.030715246420753,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
460,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.0256999725962106,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
461,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.0082509050144683,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
462,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.0126332569752547,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
463,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.4065988370894833,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
464,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.3272775163505481,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
465,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.349941480262332,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
466,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.3068057314434742,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
467,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.3261411227830995,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
468,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.4135300158000568,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
469,REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.2838996958275593,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
470,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.3364235552903085,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
471,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.3385043664166427,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
472,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.327525956406501,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
473,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.339062878783568,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
474,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.1332906134855794,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
475,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.4135300158000568,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
476,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.3261411227830995,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
477,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.427609978688778,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
478,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.3736841387898278,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
479,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.2643506166474938,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
480,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.288327522925525,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
481,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.2694338458561922,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
482,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.2781229690142533,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
483,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.336948232802706,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
484,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.2484750653330408,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
485,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.3149959921308307,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
486,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.1025614238694508,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
487,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.006345028333265,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
488,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.062152750896817,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
489,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.0875470850897415,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
490,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.3191039319022742,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
491,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.3197594317018913,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
492,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.0957063861359593,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
493,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.2643637736622837,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
494,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.2682799328694312,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
495,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.0949539128899723,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
496,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.0420107060692325,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
497,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.0749343312880462,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
498,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.1930029121649737,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
499,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.0779621213510306,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
500,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.1942631592138928,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
501,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.1065997171149717,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
502,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.1992489227069827,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
503,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.310577137038446,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
504,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.1347202645788768,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
505,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.2817936730920962,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
506,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,1.3083803179345561,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
507,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,1.3209371283339117,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
508,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.2798794623273333,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
509,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.2773056541560175,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
510,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.2597292496580996,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
511,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.8419359666811146,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
512,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.3720393093579224,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
513,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.3332658193138105,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
514,WITCH 5.0,EN_INDCi2030_500f,1.181533941166367,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
515,WITCH 5.0,EN_NPi2020_400f,1.181543215332872,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
516,WITCH 5.0,EN_NPi2020_450,1.1848297483188577,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
517,WITCH 5.0,EN_NPi2020_450f,1.1817303050940664,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
518,WITCH 5.0,EN_NPi2020_500,1.181406817564342,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
519,WITCH 5.0,EN_NPi2020_500f,1.181943024766518,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
520,IMAGE 3.2,SSP1_SPA1_19I_D,1.6070649376316521,"Eastern and Western Europe (i.e., the EU28)"
521,IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.6065218314024006,"Eastern and Western Europe (i.e., the EU28)"
522,IMAGE 3.2,SSP1_SPA1_19I_LI,1.603221766802759,"Eastern and Western Europe (i.e., the EU28)"
523,IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.6607895202278002,"Eastern and Western Europe (i.e., the EU28)"
524,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.6504946759539225,"Eastern and Western Europe (i.e., the EU28)"
525,IMAGE 3.2,SSP1_SPA1_19I_RE,1.6044662454640284,"Eastern and Western Europe (i.e., the EU28)"
526,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.5766753304344099,"Eastern and Western Europe (i.e., the EU28)"
527,IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.6779877068299034,"Eastern and Western Europe (i.e., the EU28)"
528,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.6491728779490056,"Eastern and Western Europe (i.e., the EU28)"
529,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.6377337918751784,"Eastern and Western Europe (i.e., the EU28)"
530,IMAGE 3.2,SSP2_SPA2_19I_D,1.6516842714570332,"Eastern and Western Europe (i.e., the EU28)"
531,IMAGE 3.2,SSP2_SPA2_19I_LI,1.6598359243463154,"Eastern and Western Europe (i.e., the EU28)"
532,IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.6340708127648618,"Eastern and Western Europe (i.e., the EU28)"
533,IMAGE 3.2,SSP2_SPA2_19I_RE,1.6081005314201073,"Eastern and Western Europe (i.e., the EU28)"
534,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.504035556890385,"Eastern and Western Europe (i.e., the EU28)"
535,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.481835013238271,"Eastern and Western Europe (i.e., the EU28)"
536,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.5264856637240867,"Eastern and Western Europe (i.e., the EU28)"
537,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,1.508572590777277,"Eastern and Western Europe (i.e., the EU28)"
538,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,1.4794830375343022,"Eastern and Western Europe (i.e., the EU28)"
539,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,1.4947676603757925,"Eastern and Western Europe (i.e., the EU28)"
540,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,1.507064780011008,"Eastern and Western Europe (i.e., the EU28)"
541,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,1.5207676968852888,"Eastern and Western Europe (i.e., the EU28)"
542,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,1.5313822838513864,"Eastern and Western Europe (i.e., the EU28)"
543,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,1.5202839341348577,"Eastern and Western Europe (i.e., the EU28)"
544,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,1.5318318675348097,"Eastern and Western Europe (i.e., the EU28)"
545,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,1.4754301403911618,"Eastern and Western Europe (i.e., the EU28)"
546,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,1.527165795007502,"Eastern and Western Europe (i.e., the EU28)"
547,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,1.4672145915659573,"Eastern and Western Europe (i.e., the EU28)"
548,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,1.4536538974125126,"Eastern and Western Europe (i.e., the EU28)"
549,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,1.3140212733049723,"Eastern and Western Europe (i.e., the EU28)"
550,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.4982634333546299,"Eastern and Western Europe (i.e., the EU28)"
551,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.503184748816556,"Eastern and Western Europe (i.e., the EU28)"
552,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.501467641306362,"Eastern and Western Europe (i.e., the EU28)"
553,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.4954218755735238,"Eastern and Western Europe (i.e., the EU28)"
554,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,1.5273619374192904,"Eastern and Western Europe (i.e., the EU28)"
555,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.4999489509048876,"Eastern and Western Europe (i.e., the EU28)"
556,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,1.4268292169498777,"Eastern and Western Europe (i.e., the EU28)"
557,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.5251173707318801,"Eastern and Western Europe (i.e., the EU28)"
558,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.5328135957149125,"Eastern and Western Europe (i.e., the EU28)"
559,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.5348202340428667,"Eastern and Western Europe (i.e., the EU28)"
560,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.535018617359816,"Eastern and Western Europe (i.e., the EU28)"
561,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.4731717750927902,"Eastern and Western Europe (i.e., the EU28)"
562,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.451457064278996,"Eastern and Western Europe (i.e., the EU28)"
563,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,1.5368539074434067,"Eastern and Western Europe (i.e., the EU28)"
564,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.4959506336903514,"Eastern and Western Europe (i.e., the EU28)"
565,MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,1.4848685057994633,"Eastern and Western Europe (i.e., the EU28)"
566,MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.4853489223901357,"Eastern and Western Europe (i.e., the EU28)"
567,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.356360027287085,"Eastern and Western Europe (i.e., the EU28)"
568,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,1.2629534804268356,"Eastern and Western Europe (i.e., the EU28)"
569,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,1.343852700597302,"Eastern and Western Europe (i.e., the EU28)"
570,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,1.278844958460101,"Eastern and Western Europe (i.e., the EU28)"
571,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,1.3416833573156413,"Eastern and Western Europe (i.e., the EU28)"
572,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,1.3514683744982214,"Eastern and Western Europe (i.e., the EU28)"
573,REMIND-MAgPIE 1.7-3.0,CO_Bridge,1.3596979438626589,"Eastern and Western Europe (i.e., the EU28)"
574,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,1.2552439242485338,"Eastern and Western Europe (i.e., the EU28)"
575,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,1.2645724636729723,"Eastern and Western Europe (i.e., the EU28)"
576,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,1.272857829924215,"Eastern and Western Europe (i.e., the EU28)"
577,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,1.2979363914222095,"Eastern and Western Europe (i.e., the EU28)"
578,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.9727430132781333,"Eastern and Western Europe (i.e., the EU28)"
579,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,1.3514683744982214,"Eastern and Western Europe (i.e., the EU28)"
580,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,1.3416833573156413,"Eastern and Western Europe (i.e., the EU28)"
581,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,1.3754807753695875,"Eastern and Western Europe (i.e., the EU28)"
582,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,1.3977485651277943,"Eastern and Western Europe (i.e., the EU28)"
583,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,1.149307385077142,"Eastern and Western Europe (i.e., the EU28)"
584,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,1.2024169266668356,"Eastern and Western Europe (i.e., the EU28)"
585,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,1.1843816571293508,"Eastern and Western Europe (i.e., the EU28)"
586,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,1.2133050453321337,"Eastern and Western Europe (i.e., the EU28)"
587,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,1.3353144534274584,"Eastern and Western Europe (i.e., the EU28)"
588,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,1.2425287913294132,"Eastern and Western Europe (i.e., the EU28)"
589,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,1.3152547375586698,"Eastern and Western Europe (i.e., the EU28)"
590,REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,1.1237422046698218,"Eastern and Western Europe (i.e., the EU28)"
591,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,1.1958344733288877,"Eastern and Western Europe (i.e., the EU28)"
592,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,1.2043084772150956,"Eastern and Western Europe (i.e., the EU28)"
593,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,1.2178220658838073,"Eastern and Western Europe (i.e., the EU28)"
594,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.3056178231535296,"Eastern and Western Europe (i.e., the EU28)"
595,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,1.2738407801972347,"Eastern and Western Europe (i.e., the EU28)"
596,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1.2334137760467883,"Eastern and Western Europe (i.e., the EU28)"
597,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1.2967496733446529,"Eastern and Western Europe (i.e., the EU28)"
598,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1.2565671989788685,"Eastern and Western Europe (i.e., the EU28)"
599,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1.2029432816549608,"Eastern and Western Europe (i.e., the EU28)"
600,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,1.1671891766578357,"Eastern and Western Europe (i.e., the EU28)"
601,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,1.181904194618913,"Eastern and Western Europe (i.e., the EU28)"
602,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,1.1918790252683653,"Eastern and Western Europe (i.e., the EU28)"
603,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,1.1994872187331156,"Eastern and Western Europe (i.e., the EU28)"
604,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,1.2306733613672478,"Eastern and Western Europe (i.e., the EU28)"
605,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1.212314247236318,"Eastern and Western Europe (i.e., the EU28)"
606,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,1.2409512969502399,"Eastern and Western Europe (i.e., the EU28)"
607,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,1.3046047670759582,"Eastern and Western Europe (i.e., the EU28)"
608,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1.226811125289298,"Eastern and Western Europe (i.e., the EU28)"
609,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,1.2919434892462447,"Eastern and Western Europe (i.e., the EU28)"
610,REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,1.2350145421797627,"Eastern and Western Europe (i.e., the EU28)"
611,REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,1.236156825081464,"Eastern and Western Europe (i.e., the EU28)"
612,REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,1.308184825803579,"Eastern and Western Europe (i.e., the EU28)"
613,REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,1.2632035253684122,"Eastern and Western Europe (i.e., the EU28)"
614,REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,1.2142975081549334,"Eastern and Western Europe (i.e., the EU28)"
615,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,1.0904159782470504,"Eastern and Western Europe (i.e., the EU28)"
616,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1.3421080408430361,"Eastern and Western Europe (i.e., the EU28)"
617,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,1.2686624303873413,"Eastern and Western Europe (i.e., the EU28)"
618,WITCH 5.0,EN_INDCi2030_500f,1.4044289759314448,"Eastern and Western Europe (i.e., the EU28)"
619,WITCH 5.0,EN_NPi2020_400f,1.3970608525480954,"Eastern and Western Europe (i.e., the EU28)"
620,WITCH 5.0,EN_NPi2020_450,1.357158548337069,"Eastern and Western Europe (i.e., the EU28)"
621,WITCH 5.0,EN_NPi2020_450f,1.4090231236881159,"Eastern and Western Europe (i.e., the EU28)"
622,WITCH 5.0,EN_NPi2020_500,1.3633509096527527,"Eastern and Western Europe (i.e., the EU28)"
623,WITCH 5.0,EN_NPi2020_500f,1.4187645094872752,"Eastern and Western Europe (i.e., the EU28)"
624,IMAGE 3.2,SSP1_SPA1_19I_D,1.5921816412979233,Other countries of Asia
625,IMAGE 3.2,SSP1_SPA1_19I_D_LB,1.5524546534847137,Other countries of Asia
626,IMAGE 3.2,SSP1_SPA1_19I_LI,1.5844119861911212,Other countries of Asia
627,IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.6893359140895678,Other countries of Asia
628,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,1.611634285816856,Other countries of Asia
629,IMAGE 3.2,SSP1_SPA1_19I_RE,1.5819424109632223,Other countries of Asia
630,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,1.5501984127006754,Other countries of Asia
631,IMAGE 3.2,SSP2_SPA1_19I_D_LB,1.6017700482420152,Other countries of Asia
632,IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,1.6470512974912923,Other countries of Asia
633,IMAGE 3.2,SSP2_SPA1_19I_RE_LB,1.628398654136318,Other countries of Asia
634,IMAGE 3.2,SSP2_SPA2_19I_D,1.5170098618265468,Other countries of Asia
635,IMAGE 3.2,SSP2_SPA2_19I_LI,1.5579097671664313,Other countries of Asia
636,IMAGE 3.2,SSP2_SPA2_19I_LIRE,1.6758529967401723,Other countries of Asia
637,IMAGE 3.2,SSP2_SPA2_19I_RE,1.648932565153824,Other countries of Asia
638,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,1.6009991498715055,Other countries of Asia
639,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,1.5992309570537464,Other countries of Asia
640,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,1.6052448605416973,Other countries of Asia
